gbifID,genus,species,lon,lat,basisOfRecord
48789498,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48789499,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48744568,Bolboschoenus,Bolboschoenus maritimus,34.896984,32.411207,OBSERVATION
48404967,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48532673,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
42988686,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
42313516,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48813028,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48718268,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48404930,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48504248,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48907827,Bolboschoenus,Bolboschoenus maritimus,35.618888,32.895119,OBSERVATION
48560450,Bolboschoenus,Bolboschoenus maritimus,35.812408,33.062036,OBSERVATION
42804878,Bolboschoenus,Bolboschoenus maritimus,35.785311,32.848472,OBSERVATION
42248365,Bolboschoenus,Bolboschoenus maritimus,35.284125,32.632483,OBSERVATION
48798705,Bolboschoenus,Bolboschoenus maritimus,34.698184,31.837933,OBSERVATION
48340160,Bolboschoenus,Bolboschoenus maritimus,35.629515,32.88246,OBSERVATION
48907389,Bolboschoenus,Bolboschoenus maritimus,35.629515,32.88246,OBSERVATION
43058176,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48445589,Bolboschoenus,Bolboschoenus maritimus,35.629515,32.88246,OBSERVATION
48543690,Bolboschoenus,Bolboschoenus maritimus,35.632729,32.884253,OBSERVATION
48328661,Bolboschoenus,Bolboschoenus maritimus,35.629515,32.88246,OBSERVATION
48362782,Bolboschoenus,Bolboschoenus maritimus,35.632729,32.884253,OBSERVATION
42313057,Bolboschoenus,Bolboschoenus maritimus,35.286241,32.615349,OBSERVATION
48855019,Bolboschoenus,Bolboschoenus maritimus,35.78969,32.864682,OBSERVATION
42263283,Bolboschoenus,Bolboschoenus maritimus,35.671745,32.987805,OBSERVATION
48903793,Bolboschoenus,Bolboschoenus maritimus,35.668525,32.986013,OBSERVATION
48929642,Bolboschoenus,Bolboschoenus maritimus,34.979219,31.825214,OBSERVATION
43572456,Bolboschoenus,Bolboschoenus maritimus,35.621008,32.891506,OBSERVATION
48326554,Bolboschoenus,Bolboschoenus maritimus,35.619952,32.894214,OBSERVATION
48787935,Bolboschoenus,Bolboschoenus maritimus,35.824619,32.970909,OBSERVATION
48488166,Bolboschoenus,Bolboschoenus maritimus,35.794823,32.833099,OBSERVATION
48389214,Bolboschoenus,Bolboschoenus maritimus,35.644404,32.867982,OBSERVATION
48577551,Bolboschoenus,Bolboschoenus maritimus,35.103769,32.865108,OBSERVATION
48480294,Bolboschoenus,Bolboschoenus maritimus,35.465324,32.645763,OBSERVATION
48577867,Bolboschoenus,Bolboschoenus maritimus,35.195697,32.42601,OBSERVATION
48629474,Bolboschoenus,Bolboschoenus maritimus,35.195697,32.42601,OBSERVATION
48589100,Bolboschoenus,Bolboschoenus maritimus,35.76018,33.100148,OBSERVATION
42278028,Bolboschoenus,Bolboschoenus maritimus,35.835226,32.958233,OBSERVATION
48764136,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48780082,Bolboschoenus,Bolboschoenus maritimus,35.775463,33.144259,OBSERVATION
43923932,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48323115,Bolboschoenus,Bolboschoenus maritimus,35.623171,32.896908,OBSERVATION
48772293,Bolboschoenus,Bolboschoenus maritimus,35.775463,33.144259,OBSERVATION
48573723,Bolboschoenus,Bolboschoenus maritimus,34.959486,32.491599,OBSERVATION
43901483,Bolboschoenus,Bolboschoenus maritimus,35.286258,32.633383,OBSERVATION
48939115,Bolboschoenus,Bolboschoenus maritimus,35.56658,33.172091,OBSERVATION
43259107,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48836163,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
42250789,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48660424,Bolboschoenus,Bolboschoenus maritimus,35.115505,32.881347,OBSERVATION
48573793,Bolboschoenus,Bolboschoenus maritimus,35.108042,32.866013,OBSERVATION
43481897,Bolboschoenus,Bolboschoenus maritimus,35.597253,33.078227,OBSERVATION
42232625,Bolboschoenus,Bolboschoenus maritimus,35.64678,33.130357,OBSERVATION
48490520,Bolboschoenus,Bolboschoenus maritimus,35.113406,32.844376,OBSERVATION
42757019,Bolboschoenus,Bolboschoenus maritimus,35.835226,32.958233,OBSERVATION
48722353,Bolboschoenus,Bolboschoenus maritimus,35.645726,33.133967,OBSERVATION
48939147,Bolboschoenus,Bolboschoenus maritimus,35.645726,33.133967,OBSERVATION
42254080,Bolboschoenus,Bolboschoenus maritimus,34.774377,32.036612,OBSERVATION
48901132,Bolboschoenus,Bolboschoenus maritimus,34.774377,32.036612,OBSERVATION
42233723,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48849420,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48797897,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48796397,Bolboschoenus,Bolboschoenus maritimus,35.650597,33.249358,OBSERVATION
48796416,Bolboschoenus,Bolboschoenus maritimus,35.579603,33.20902,OBSERVATION
48798313,Bolboschoenus,Bolboschoenus maritimus,35.81924,32.966428,OBSERVATION
42329565,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48925382,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48798314,Bolboschoenus,Bolboschoenus maritimus,35.696056,32.740652,OBSERVATION
48798316,Bolboschoenus,Bolboschoenus maritimus,35.49721,32.618641,OBSERVATION
48798306,Bolboschoenus,Bolboschoenus maritimus,35.731375,32.759444,OBSERVATION
48769089,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
42987337,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48713016,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48798307,Bolboschoenus,Bolboschoenus maritimus,35.731375,32.759444,OBSERVATION
48798296,Bolboschoenus,Bolboschoenus maritimus,35.759123,32.931544,OBSERVATION
48798298,Bolboschoenus,Bolboschoenus maritimus,35.82484,33.002466,OBSERVATION
48798297,Bolboschoenus,Bolboschoenus maritimus,35.757041,32.94057,OBSERVATION
48798294,Bolboschoenus,Bolboschoenus maritimus,35.81924,32.966428,OBSERVATION
48336719,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
42264676,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48838181,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48798279,Bolboschoenus,Bolboschoenus maritimus,35.758915,32.898184,OBSERVATION
48798281,Bolboschoenus,Bolboschoenus maritimus,35.658768,32.960803,OBSERVATION
48798282,Bolboschoenus,Bolboschoenus maritimus,35.772809,32.898121,OBSERVATION
48798269,Bolboschoenus,Bolboschoenus maritimus,35.747208,32.90635,OBSERVATION
48798268,Bolboschoenus,Bolboschoenus maritimus,35.819234,32.965526,OBSERVATION
48798267,Bolboschoenus,Bolboschoenus maritimus,35.11554,32.847083,OBSERVATION
48798266,Bolboschoenus,Bolboschoenus maritimus,35.768563,32.902649,OBSERVATION
48798262,Bolboschoenus,Bolboschoenus maritimus,34.898047,32.411209,OBSERVATION
1900551434,Bolboschoenus,Bolboschoenus maritimus,45.333333,37.25,PRESERVED_SPECIMEN
912273720,Bolboschoenus,Bolboschoenus maritimus,36.38,34.07,PRESERVED_SPECIMEN
912273684,Bolboschoenus,Bolboschoenus maritimus,35.85,33.43,PRESERVED_SPECIMEN
